"","지역","대여건수","지하철","평균기온","평균습도","평균풍속","강수량","이산화질소농도","일산화탄소농도","아황산가스농도","미세먼지량","초미세먼지량","버스","계절","WeekDay","강수량수준"
"4148","군집 5",1064,330924,12.5,70.09999847,1.100000024,0,0.03,0.8,0.005,81,60,344637,"가을",1,"1mm미만"
"4149","군집 7",870,894581,12.10000038,71,1.399999976,0,0.034,0.7,0.005,67,43,249274,"가을",1,"1mm미만"
"4150","군집 2",905,200309,13.19999981,67.19999695,1.399999976,0,0.029,0.6,0.008,63,41,246151,"가을",1,"1mm미만"
"4151","군집 1",1056,667081,9.5,69.69999695,0.899999976,0,0.038,0.7,0.006,72,43,341698,"가을",1,"1mm미만"
"4152","군집 2",1021,184010,9.899999619,66.5,0.300000012,0,0.035,0.8,0.008,81,43,146401,"가을",1,"1mm미만"
"4153","군집 2",475,88163,9.699999809,54.79999924,1,0,0.022,0.7,0.003,54,36,273802,"가을",1,"1mm미만"
"4154","군집 3",955,242464,9.800000191,67.69999695,0.899999976,0,0.042,0.8,0.004,85,62,426570,"가을",1,"1mm미만"
"4155","군집 4",1470,334134,10,69.90000153,1,0,0.032,0.8,0.006,78,48,146918,"가을",1,"1mm미만"
"4156","군집 5",779,373667,9.899999619,69.40000153,1.299999952,0,0.038,0.6,0.005,83,51,277640,"가을",1,"1mm미만"
"4157","군집 5",1233,283742,8.399999619,69.69999695,0.600000024,0,0.029,0.8,0.005,66,40,226136,"가을",1,"1mm미만"
"4158","군집 2",305,139163,8.300000191,73.90000153,0.5,0,0.026,0.8,0.004,75,52,181768,"가을",1,"1mm미만"
"4159","군집 5",951,285970,9.699999809,64.30000305,1.399999976,0,0.042,0.8,0.007,69,49,275295,"가을",1,"1mm미만"
"4160","군집 5",623,346234,10.10000038,71.5,1.200000048,0,0.04,0.8,0.004,80,42,290522,"가을",1,"1mm미만"
"4161","군집 6",1896,517449,9.199999809,74.59999847,0.800000012,0,0.034,0.8,0.003,87,55,264558,"가을",1,"1mm미만"
"4162","군집 3",908,424387,10.10000038,71.5,1,0,0.038,0.6,0.004,85,57,342447,"가을",1,"1mm미만"
"4163","군집 4",1087,210253,9.600000381,71.30000305,1.200000048,0,0.028,0.6,0.005,62,39,131281,"가을",1,"1mm미만"
"4164","군집 5",931,236969,9.600000381,62.5,1.100000024,0,0.038,1,0.003,67,37,327715,"가을",1,"1mm미만"
"4165","군집 2",688,91634,9.800000191,70.40000153,1.100000024,0,0.044,0.8,0.003,67,43,200004,"가을",1,"1mm미만"
"4166","군집 6",1643,330387,9.600000381,74.80000305,1.899999976,0,0.032,0.7,0.005,71,43,290446,"가을",1,"1mm미만"
"4167","군집 2",543,260871,10.39999962,65.90000153,0.800000012,0,0.037,0.8,0.004,66,47,218639,"가을",1,"1mm미만"
"4168","군집 5",803,234589,8.899999619,67.69999695,1.299999952,0,0.027,0.8,0.004,72,50,258531,"가을",1,"1mm미만"
"4169","군집 7",617,599558,8.699999809,71.5,0.899999976,0,0.037,0.8,0.003,72,47,184124,"가을",1,"1mm미만"
"4170","군집 2",684,144814,9.699999809,68.40000153,1.299999952,0,0.031,0.7,0.006,70,44,181542,"가을",1,"1mm미만"
"4171","군집 1",1907,1448886,9.600000381,53,0.899999976,0,0.037,0.5,0.006,25,13,705061,"가을",0,"1mm미만"
"4172","군집 2",1278,332131,9.899999619,51.79999924,0.300000012,0,0.033,0.5,0.008,30,13,245664,"가을",0,"1mm미만"
"4173","군집 2",633,143160,9.300000191,42,0.800000012,0,0.018,0.4,0.003,21,12,423478,"가을",0,"1mm미만"
"4174","군집 3",1278,388794,9.399999619,51.79999924,1.100000024,0,0.038,0.4,0.004,34,21,665082,"가을",0,"1mm미만"
"4175","군집 4",2418,470982,9.800000191,55.20000076,1.100000024,0,0.031,0.5,0.006,25,10,236399,"가을",0,"1mm미만"
"4176","군집 5",1406,623558,9.300000191,55.09999847,1.399999976,0,0.036,0.3,0.005,36,15,484044,"가을",0,"1mm미만"
"4177","군집 5",1788,496315,8.300000191,56.09999847,0.5,0,0.027,0.5,0.005,28,14,394966,"가을",0,"1mm미만"
"4178","군집 2",469,225316,8,61.40000153,0.5,0,0.021,0.6,0.004,27,15,304179,"가을",0,"1mm미만"
"4179","군집 5",1485,438175,9.399999619,52.29999924,1,0,0.039,0.6,0.008,24,17,482903,"가을",0,"1mm미만"
"4180","군집 5",1016,585315,9.600000381,57.90000153,1.200000048,0,0.038,0.5,0.003,29,12,507279,"가을",0,"1mm미만"
"4181","군집 6",2893,737539,8.199999809,64.69999695,0.600000024,0,0.03,0.5,0.004,39,17,454171,"가을",0,"1mm미만"
"4182","군집 3",1656,661910,9.699999809,56.09999847,1,0,0.038,0.3,0.003,29,15,655263,"가을",0,"1mm미만"
"4183","군집 4",1973,429608,9.699999809,54.09999847,1.299999952,0,0.027,0.3,0.005,31,17,242099,"가을",0,"1mm미만"
"4184","군집 5",1424,423003,9.100000381,49.29999924,1.100000024,0,0.033,0.7,0.003,32,15,565003,"가을",0,"1mm미만"
"4185","군집 2",973,175935,9.300000191,57.40000153,1.200000048,0,0.042,0.6,0.003,32,17,350359,"가을",0,"1mm미만"
"4186","군집 6",3382,649194,8.899999619,63.09999847,2.200000048,0,0.031,0.6,0.005,34,16,506649,"가을",0,"1mm미만"
"4187","군집 2",729,332440,10,53,1,0,0.035,0.5,0.004,25,16,352219,"가을",0,"1mm미만"
"4188","군집 5",1102,422829,8.199999809,57.79999924,1.100000024,0,0.027,0.6,0.005,35,21,438242,"가을",0,"1mm미만"
"4189","군집 7",1300,1024666,8.399999619,55.20000076,0.800000012,0,0.035,0.5,0.004,30,16,329376,"가을",0,"1mm미만"
"4190","군집 2",969,248490,9.300000191,53.59999847,1.200000048,0,0.028,0.4,0.006,22,12,316852,"가을",0,"1mm미만"
"4191","군집 1",1944,1484354,10,56.70000076,0.699999988,0,0.042,0.5,0.006,33,19,722573,"가을",0,"1mm미만"
"4192","군집 2",1303,337629,10.30000019,55.59999847,0.200000003,0,0.041,0.6,0.009,40,20,251000,"가을",0,"1mm미만"
"4193","군집 2",671,144544,10.10000038,42.29999924,0.699999988,0,0.025,0.5,0.003,26,18,426233,"가을",0,"1mm미만"
"4194","군집 3",1408,396920,10.10000038,52.59999847,0.800000012,0,0.046,0.7,0.004,48,30,674086,"가을",0,"1mm미만"
"4195","군집 4",2460,470732,10.30000019,57.20000076,0.899999976,0,0.034,0.6,0.006,38,19,238673,"가을",0,"1mm미만"
"4196","군집 5",1323,629756,10.19999981,54.20000076,1.200000048,0,0.039,0.5,0.005,51,26,487025,"가을",0,"1mm미만"
"4197","군집 5",1834,504715,8.699999809,58.79999924,0.300000012,0,0.035,0.7,0.006,39,23,403827,"가을",0,"1mm미만"
"4198","군집 2",475,228412,8.5,62.59999847,0.300000012,0,0.028,0.8,0.004,47,31,307551,"가을",0,"1mm미만"
"4199","군집 5",1565,443742,10,53.79999924,0.5,0,0.05,0.7,0.008,44,30,493650,"가을",0,"1mm미만"
"4200","군집 5",1071,593410,10.30000019,56.59999847,1,0,0.046,0.7,0.004,42,20,513043,"가을",0,"1mm미만"
"4201","군집 6",3112,758245,8.699999809,63.79999924,0.600000024,0,0.033,0.6,0.003,48,25,468511,"가을",0,"1mm미만"
"4202","군집 3",1814,677198,10.10000038,57.90000153,1,0,0.034,0.5,0.003,39,22,674209,"가을",0,"1mm미만"
"4203","군집 4",2124,440059,10.30000019,56,1.200000048,0,0.034,0.5,0.005,42,24,246480,"가을",0,"1mm미만"
"4204","군집 5",1488,430932,9.800000191,49.70000076,1,0,0.041,0.9,0.003,50,25,581295,"가을",0,"1mm미만"
"4205","군집 3",2919,689312,9.699999809,60.90000153,0.5,0,0.048,0.7,0.004,50,25,526716,"가을",0,"1mm미만"
"4206","군집 2",1066,182815,10.10000038,54.79999924,1,0,0.044,0.7,0.003,46,26,354973,"가을",0,"1mm미만"
"4207","군집 6",3364,663395,9.899999619,60,1.700000048,0,0.032,0.8,0.005,44,23,513966,"가을",0,"1mm미만"
"4208","군집 2",787,341298,10.80000019,51.90000153,0.899999976,0,0.038,0.6,0.004,32,23,357536,"가을",0,"1mm미만"
"4209","군집 5",1158,432123,9,58.09999847,0.800000012,0,0.039,0.8,0.004,41,26,444679,"가을",0,"1mm미만"
"4210","군집 7",1311,1034848,9.199999809,54.79999924,0.800000012,0,0.042,0.7,0.004,39,23,335069,"가을",0,"1mm미만"
"4211","군집 2",1086,251154,10.10000038,54.5,1.200000048,0,0.033,0.5,0.006,33,21,321078,"가을",0,"1mm미만"
"4212","군집 1",2047,1499882,10.69999981,60.09999847,0.600000024,0,0.041,0.5,0.005,28,17,753740,"가을",0,"1mm미만"
"4213","군집 2",1243,342839,11,57,0.100000001,0,0.038,0.6,0.015,37,20,261836,"가을",0,"1mm미만"
"4214","군집 2",703,147105,11,45.29999924,0.5,0,0.022,0.5,0.002,19,13,443424,"가을",0,"1mm미만"
"4215","군집 3",1512,398222,10.89999962,56.90000153,0.699999988,0,0.048,0.6,0.003,43,29,699751,"가을",0,"1mm미만"
"4216","군집 4",2561,483909,11.19999981,59.29999924,0.899999976,0,0.031,0.6,0.006,31,16,248487,"가을",0,"1mm미만"
"4217","군집 5",1496,640283,10.89999962,58.5,1.200000048,0,0.042,0.5,0.004,43,24,503389,"가을",0,"1mm미만"
"4218","군집 5",1990,514871,9.600000381,60.59999847,0.300000012,0,0.034,0.6,0.005,30,18,428763,"가을",0,"1mm미만"
"4219","군집 2",500,231074,9.199999809,65.19999695,0.300000012,0,0.027,0.7,0.003,32,24,319823,"가을",0,"1mm미만"
"4220","군집 5",1639,445390,10.69999981,56.20000076,0.5,0,0.047,0.6,0.008,30,23,508951,"가을",0,"1mm미만"
"4221","군집 5",1045,598024,11.10000038,60.90000153,0.899999976,0,0.045,0.7,0.003,33,17,535444,"가을",0,"1mm미만"
"4222","군집 6",3208,774497,9.5,66,0.600000024,0,0.038,0.6,0.003,49,28,486712,"가을",0,"1mm미만"
"4223","군집 3",1778,680749,10.80000019,60.90000153,0.899999976,0,0.034,0.5,0.003,34,19,696363,"가을",0,"1mm미만"
"4224","군집 4",2185,445768,11,60.79999924,1,0,0.033,0.4,0.005,32,20,253874,"가을",0,"1mm미만"
"4225","군집 5",1511,439578,10.60000038,53.70000076,0.899999976,0,0.042,0.8,0.003,34,19,606812,"가을",0,"1mm미만"
"4226","군집 3",3046,696060,10.19999981,63.29999924,0.5,0,0.049,0.7,0.004,51,24,548613,"가을",0,"1mm미만"
"4227","군집 2",1109,186191,10.80000019,60.20000076,0.699999988,0,0.05,0.7,0.003,38,22,380115,"가을",0,"1mm미만"
"4228","군집 6",3632,671592,10.60000038,64.40000153,1.5,0,0.034,0.8,0.005,42,22,532181,"가을",0,"1mm미만"
"4229","군집 2",906,349345,11.60000038,54.59999847,0.699999988,0,0.035,0.5,0.003,24,18,370305,"가을",0,"1mm미만"
"4230","군집 5",1183,437019,9.800000191,60,0.800000012,0,0.038,0.7,0.004,38,25,463115,"가을",0,"1mm미만"
"4231","군집 7",1343,1042289,10,58.59999847,0.699999988,0,0.039,0.6,0.003,31,20,340731,"가을",0,"1mm미만"
"4232","군집 2",1069,252782,10.69999981,58.29999924,1.299999952,0,0.033,0.5,0.006,25,16,333628,"가을",0,"1mm미만"
"4233","군집 1",1852,1499405,10.60000038,60.20000076,0.699999988,0,0.052,0.6,0.005,41,26,715119,"가을",0,"1mm미만"
"4234","군집 2",1275,337643,10.80000019,55.09999847,0.100000001,0,0.047,0.6,0.015,47,24,244557,"가을",0,"1mm미만"
"4235","군집 2",707,144584,10.69999981,46.09999847,0.200000003,0,0.038,0.6,0.003,32,24,422786,"가을",0,"1mm미만"
"4236","군집 3",1419,397032,11.10000038,55.70000076,0.699999988,0,0.059,0.7,0.004,60,46,668152,"가을",0,"1mm미만"
"4237","군집 4",2452,487164,10.80000019,60.29999924,0.699999988,0,0.04,0.6,0.006,43,24,239591,"가을",0,"1mm미만"
"4238","군집 5",1372,627392,11.30000019,57.59999847,1.200000048,0,0.053,0.5,0.005,62,39,478448,"가을",0,"1mm미만"
"4239","군집 5",1855,504054,9.199999809,62.5,0.300000012,0,0.047,0.8,0.006,47,30,390822,"가을",0,"1mm미만"
"4240","군집 2",499,226948,8.800000191,67,0.300000012,0,0.042,0.9,0.004,51,39,299667,"가을",0,"1mm미만"
"4241","군집 5",1451,445423,10.39999962,57,0.800000012,0,0.065,0.8,0.008,43,35,485667,"가을",0,"1mm미만"
"4242","군집 5",1046,591408,11.30000019,60.59999847,1.200000048,0,0.057,0.7,0.004,50,28,504322,"가을",0,"1mm미만"
"4243","군집 6",3068,782232,10,64.59999847,0.5,0,0.037,0.7,0.003,59,37,469264,"가을",0,"1mm미만"
"4244","군집 3",1653,685464,11,61,0.899999976,0,0.048,0.6,0.003,55,38,668891,"가을",0,"1mm미만"
"4245","군집 4",2110,439025,7.5,79.69999695,0.699999988,0,0.041,0.5,0.005,42,25,241757,"가을",0,"1mm미만"
"4246","군집 5",1459,433456,10.39999962,54,0.800000012,0,0.057,0.9,0.003,44,24,572158,"가을",0,"1mm미만"
"4247","군집 3",2852,695053,10,63,0.5,0,0.055,0.7,0.004,71,37,522371,"가을",0,"1mm미만"
"4248","군집 2",1051,186194,11.10000038,59.90000153,0.699999988,0,0.066,0.8,0.003,51,33,351117,"가을",0,"1mm미만"
"4249","군집 6",3358,665025,11,63.79999924,1.5,0,0.041,0.8,0.005,51,31,509543,"가을",0,"1mm미만"
"4250","군집 2",856,349784,11.5,54.90000153,0.699999988,0,0.05,0.7,0.004,37,32,353748,"가을",0,"1mm미만"
"4251","군집 5",1112,432760,10.10000038,58.29999924,0.800000012,0,0.044,0.7,0.004,51,37,432505,"가을",0,"1mm미만"
"4252","군집 7",1255,1043722,9.800000191,59.29999924,0.600000024,0,0.051,0.7,0.004,41,28,334303,"가을",0,"1mm미만"
"4253","군집 2",1040,249244,10.5,57.79999924,1,0,0.042,0.5,0.006,36,25,316208,"가을",0,"1mm미만"
"4254","군집 1",1759,1586908,9.800000191,66.80000305,1.100000024,0,0.055,0.7,0.006,60,39,751047,"가을",0,"1mm미만"
"4255","군집 2",700,146720,10,50.59999847,1,0,0.045,0.7,0.004,51,38,439791,"가을",0,"1mm미만"
"4256","군집 3",1367,409608,10.10000038,62.40000153,1.399999976,0,0.069,0.9,0.004,72,54,688055,"가을",0,"1mm미만"
"4257","군집 4",2328,519287,10.30000019,65.30000305,1.5,0,0.047,0.8,0.006,68,44,247404,"가을",0,"1mm미만"
"4258","군집 5",1392,640729,10,65.40000153,1.899999976,0,0.059,0.7,0.005,74,49,495552,"가을",0,"1mm미만"
"4259","군집 5",1677,516967,8.800000191,65.40000153,0.800000012,0,0.054,0.9,0.006,64,43,410088,"가을",0,"1mm미만"
"4260","군집 2",517,230722,8.800000191,69,0.699999988,0,0.046,1.1,0.005,75,57,315495,"가을",0,"1mm미만"
"4261","군집 5",1487,460755,9.899999619,59.90000153,1.5,0,0.074,1,0.009,64,52,496743,"가을",0,"1mm미만"
"4262","군집 5",919,617907,10.5,67.09999847,1.600000024,0,0.064,1,0.004,65,37,517089,"가을",0,"1mm미만"
"4263","군집 6",2811,850630,9.199999809,71.5,1,0,0.001,0.8,0.003,73,46,486063,"가을",0,"1mm미만"
"4264","군집 3",1563,756630,10.60000038,64.69999695,1.399999976,0,0.041,0.7,0.004,71,46,699346,"가을",0,"1mm미만"
"4265","군집 4",1845,456259,10.10000038,67.19999695,1.299999952,0,0.046,0.7,0.006,55,33,252241,"가을",0,"1mm미만"
"4266","군집 5",1335,438818,9.800000191,58.40000153,1.200000048,0,0.063,1.2,0.004,64,34,577869,"가을",0,"1mm미만"
"4267","군집 3",2829,727529,10.10000038,66,0.899999976,0,0.057,0.9,0.005,91,51,548450,"가을",0,"1mm미만"
"4268","군집 2",1015,188152,10,66.69999695,1.100000024,0,0.069,1,0.003,65,43,374837,"가을",0,"1mm미만"
"4269","군집 6",3128,688123,9.699999809,71.09999847,2.299999952,0,0.041,0.9,0.005,61,36,529879,"가을",0,"1mm미만"
"4270","군집 2",794,388615,10.60000038,63.29999924,1.399999976,0,0.056,0.9,0.004,52,44,366275,"가을",0,"1mm미만"
"4271","군집 5",1068,442408,9.199999809,65.09999847,1.700000048,0,0.044,0.8,0.004,58,46,457621,"가을",0,"1mm미만"
"4272","군집 7",1250,1116874,9.100000381,66.09999847,1.299999952,0,0.053,0.8,0.004,56,39,344935,"가을",0,"1mm미만"
"4273","군집 2",980,255125,10,62.70000076,1.700000048,0,0.046,0.7,0.007,55,38,329461,"가을",0,"1mm미만"
"4274","군집 1",1546,1470337,7.800000191,56.29999924,1,0,0.045,0.7,0.006,50,29,712608,"가을",0,"1mm미만"
"4275","군집 2",561,141101,7.699999809,40.20000076,0.800000012,0,0.037,0.8,0.003,37,27,421736,"가을",0,"1mm미만"
"4276","군집 3",1229,388637,8.199999809,52.20000076,1.100000024,0,0.05,0.8,0.005,63,41,664807,"가을",0,"1mm미만"
"4277","군집 4",2231,467568,8.300000191,54.70000076,1.299999952,0,0.037,0.8,0.007,59,33,236272,"가을",0,"1mm미만"
"4278","군집 5",1259,621814,8.399999619,54.20000076,1.5,0,0.043,0.7,0.006,62,33,485125,"가을",0,"1mm미만"
"4279","군집 5",1550,512227,6.099999905,54.90000153,0.5,0,0.041,1,0.006,50,28,401423,"가을",0,"1mm미만"
"4280","군집 2",415,221540,6.199999809,60.79999924,0.5,0,0.035,1.2,0.004,53,34,303298,"가을",0,"1mm미만"
"4281","군집 5",1385,432855,7.699999809,49.90000153,1.299999952,0,0.053,0.9,0.009,50,39,483213,"가을",0,"1mm미만"
"4282","군집 5",909,579167,8.5,56.70000076,1.299999952,0,0.047,0.8,0.004,51,27,505094,"가을",0,"1mm미만"
"4283","군집 6",2482,741216,7.5,62,0.5,0,0.043,1,0.004,64,36,456520,"가을",0,"1mm미만"
"4284","군집 3",1460,671867,8.600000381,55.20000076,1.200000048,0,0.032,0.7,0.004,57,33,659342,"가을",0,"1mm미만"
"4285","군집 4",1800,427811,5.800000191,65.09999847,0.800000012,0,0.038,0.7,0.006,52,30,239657,"가을",0,"1mm미만"
"4286","군집 5",1275,420736,7.699999809,47.20000076,1.100000024,0,0.049,1.4,0.004,50,25,567779,"가을",0,"1mm미만"
"4287","군집 3",2461,671548,8,55.29999924,0.800000012,0,0.047,0.9,0.005,68,38,520417,"가을",0,"1mm미만"
"4288","군집 2",965,180132,8.399999619,55.70000076,1.200000048,0,0.053,0.9,0.004,50,28,355446,"가을",0,"1mm미만"
"4289","군집 6",2963,645422,8.399999619,60.29999924,2,0,0.034,0.9,0.005,57,29,506213,"가을",0,"1mm미만"
"4290","군집 2",692,330977,8.600000381,47.70000076,1.100000024,0,0.044,0.9,0.004,44,34,348833,"가을",0,"1mm미만"
"4291","군집 5",985,419587,7.300000191,57.90000153,1.100000024,0,0.042,1,0.005,59,41,439011,"가을",0,"1mm미만"
"4292","군집 7",1116,1013203,6.800000191,54.79999924,1.100000024,0,0.046,0.9,0.004,51,31,322270,"가을",0,"1mm미만"
"4293","군집 2",838,246447,7.800000191,53.20000076,1.299999952,0,0.041,0.8,0.006,48,30,316418,"가을",0,"1mm미만"
"4294","군집 1",1546,1506774,7.400000095,41.90000153,0.800000012,0,0.043,0.5,0.006,43,17,733742,"가을",0,"1mm미만"
"4295","군집 2",561,145970,7.5,25.10000038,0.899999976,0,0.031,0.5,0.004,30,12,431252,"가을",0,"1mm미만"
"4296","군집 3",1232,396978,8,35,1.299999952,0,0.039,0.5,0.005,46,20,678349,"가을",0,"1mm미만"
"4297","군집 4",2227,474251,7.800000191,38.90000153,1.200000048,0,0.036,0.6,0.006,47,13,239784,"가을",0,"1mm미만"
"4298","군집 5",1279,625423,8,38.29999924,2.099999905,0,0.039,0.4,0.005,47,13,488636,"가을",0,"1mm미만"
"4299","군집 5",1671,504712,5.900000095,40.79999924,0.600000024,0,0.042,0.6,0.006,42,19,408552,"가을",0,"1mm미만"
"4300","군집 2",436,227180,5.699999809,47.40000153,0.600000024,0.5,0.037,1,0.004,41,18,309884,"가을",0,"1mm미만"
"4301","군집 5",1344,441960,7.300000191,36.09999847,1.299999952,0,0.047,0.6,0.008,41,21,494876,"가을",0,"1mm미만"
"4302","군집 5",822,593255,8.199999809,41.20000076,1.799999952,0,0.037,0.5,0.004,42,14,514848,"가을",0,"1mm미만"
"4303","군집 6",2660,757735,7,47,0.600000024,0,0.037,0.6,0.004,53,17,468238,"가을",0,"1mm미만"
"4304","군집 3",1475,679795,8.300000191,38.79999924,1.5,0,0.035,0.4,0.004,45,17,681877,"가을",0,"1mm미만"
"4305","군집 4",1851,437807,5.900000095,48.09999847,1.600000024,0,0.037,0.4,0.006,47,18,245851,"가을",0,"1mm미만"
"4306","군집 5",1322,432189,7.199999809,34.40000153,1.200000048,0,0.049,1,0.004,45,14,580013,"가을",0,"1mm미만"
"4307","군집 3",2484,685181,7.400000095,41.20000076,1,0,0.046,0.6,0.005,58,22,527260,"가을",0,"1mm미만"
"4308","군집 2",986,182562,8,41.40000153,1.399999976,0.5,0.047,0.6,0.003,40,16,358279,"가을",0,"1mm미만"
"4309","군집 6",2958,661578,8,46,2.299999952,0,0.03,0.7,0.006,43,16,514970,"가을",0,"1mm미만"
"4310","군집 2",683,346460,8.399999619,29.20000076,1.399999976,0,0.04,0.5,0.004,36,18,360863,"가을",0,"1mm미만"
"4311","군집 5",1036,430438,6.800000191,40.5,1.200000048,0,0.038,0.7,0.005,46,20,447374,"가을",0,"1mm미만"
"4312","군집 7",1122,1028639,6.699999809,38.90000153,1.399999976,0,0.039,0.6,0.004,44,18,328187,"가을",0,"1mm미만"
"4313","군집 2",821,249846,7.5,36.59999847,2,0,0.034,0.5,0.007,38,16,321552,"가을",0,"1mm미만"
"4314","군집 1",1181,1507365,6.800000191,61.29999924,0.899999976,2,0.042,0.5,0.005,31,14,727666,"가을",0,"20mm미만"
"4315","군집 2",467,142855,6.900000095,44.29999924,1,3,0.028,0.5,0.003,25,13,428593,"가을",0,"20mm미만"
"4316","군집 3",991,392932,7,60.70000076,1.100000024,1.5,0.04,0.4,0.004,39,23,677613,"가을",0,"20mm미만"
"4317","군집 4",1786,470734,7.199999809,62.40000153,1.200000048,2,0.034,0.6,0.006,33,15,240086,"가을",0,"20mm미만"
"4318","군집 5",1002,623966,7.199999809,60.09999847,1.600000024,1.5,0.035,0.3,0.004,33,15,490541,"가을",0,"20mm미만"
"4319","군집 5",1393,500843,5.800000191,60.59999847,0.800000012,1.5,0.031,0.5,0.005,35,18,410952,"가을",0,"20mm미만"
"4320","군집 2",378,222434,6.300000191,64.19999695,0.699999988,1,0.029,0.9,0.004,33,20,308783,"가을",0,"20mm미만"
"4321","군집 5",1070,431817,7,57.59999847,1.200000048,1,0.044,0.6,0.007,30,18,492381,"가을",0,"20mm미만"
"4322","군집 5",643,586682,7.300000191,63.5,1.5,2,0.04,0.5,0.003,38,16,509651,"가을",0,"20mm미만"
"4323","군집 6",2203,752192,7,64,0.5,1,0.032,0.5,0.003,41,18,467877,"가을",0,"20mm미만"
"4324","군집 3",1150,677837,7.5,64.5,1.299999952,2,0.041,0.3,0.003,37,17,678917,"가을",0,"20mm미만"
"4325","군집 4",1420,435311,6.900000095,61.40000153,1.5,1.5,0.031,0.3,0.005,32,14,245693,"가을",0,"20mm미만"
"4326","군집 5",1006,428788,6.900000095,52.09999847,1.200000048,2,0.044,0.9,0.003,33,12,581789,"가을",0,"20mm미만"
"4327","군집 3",1910,682521,7,66.19999695,1,1,0.044,0.5,0.004,40,19,532090,"가을",0,"20mm미만"
"4328","군집 2",813,182351,7.199999809,60.20000076,1.299999952,1,0.037,0.5,0.002,32,16,360019,"가을",0,"20mm미만"
"4329","군집 6",2454,672112,7.199999809,64.19999695,2.099999905,1.5,0.032,0.6,0.005,34,17,516525,"가을",0,"20mm미만"
"4330","군집 2",529,351389,7.699999809,48.79999924,1.200000048,1,0.04,0.5,0.003,25,16,359271,"가을",0,"20mm미만"
